    Student_ID,Age,Gender,Family_Income,Income_Bracket,Part_Time_Job,Scholarship,Parental_Education_Level,Financial_Stress_Index,Department,Academic_Year_Num,CGPA,Attendance_Rate,Low_Attendance_Flag,Study_Hours_per_Day,Assignment_Delay_Days,GPA_vs_Effort_Gap,Travel_Time_Minutes,Internet_Access,Stress_Index,Support_Access_Score,Academic_Risk_Score,Engagement_Score,Counseling_Priority_Score,Counseling_Urgency,Dropout
STU6042,23.7,Male,65329.0,Upper-Middle,Yes,Yes,0,0.903,CS,1,2.35,69.1,1,5.06,3,-0.096,5.9,Yes,5.7,2,37.02,62.72,52.71,High,0
STU6043,25.8,Female,25000.0,Low,Yes,No,1,1.0,CS,1,4.0,81.2,0,2.86,3,-2.726,51.6,Yes,1.8,1,16.89,56.52,37.78,Moderate,0
STU6044,20.2,Female,30785.0,Middle,Yes,No,1,0.986,Science,1,1.61,77.0,0,5.14,2,0.68,26.3,Yes,5.8,1,38.3,67.12,54.47,High,0
STU6045,21.2,Female,25000.0,Low,No,No,2,0.7,Arts,4,1.37,78.5,0,2.72,2,-0.158,39.4,Yes,6.4,1,40.25,54.39,52.94,High,0
STU6046,20.1,Female,51048.0,Middle,No,No,2,0.637,Engineering,2,2.15,92.7,0,0.78,3,-1.803,32.9,Yes,2.7,1,31.94,50.69,39.66,Moderate,0
STU6047,21.0,Male,27660.0,Low,No,No,1,0.694,Science,4,1.95,77.7,0,3.81,3,-0.253,26.7,Yes,7.1,1,38.44,60.06,53.0,High,0
STU6048,24.4,Female,36853.0,Middle,No,No,1,0.672,Arts,4,3.7,90.3,0,4.5,5,-1.696,14.7,Yes,4.7,1,24.66,70.21,39.52,Moderate,1
STU6049,18.0,Female,25000.0,Low,Yes,Yes,4,1.0,Science,1,4.0,76.2,0,4.99,2,-1.777,19.0,Yes,2.6,2,14.64,65.88,37.47,Moderate,0
STU6050,19.1,Male,42271.0,Middle,No,Yes,1,0.659,Business,1,3.28,84.1,0,5.4,4,-0.875,27.2,Yes,2.5,2,26.97,72.12,34.4,Moderate,0
STU6051,24.0,Male,37739.0,Middle,Yes,No,0,0.969,Engineering,1,0.09,81.0,0,2.65,2,1.09,24.3,Yes,5.4,1,52.3,55.26,60.51,High,0
STU6052,23.2,Female,25000.0,Low,No,No,1,0.7,Science,2,3.14,71.0,1,3.99,2,-1.363,18.3,Yes,5.7,1,24.8,57.72,44.51,Moderate,0
STU6053,20.2,Female,25000.0,Low,Yes,No,1,1.0,CS,3,0.93,71.2,1,3.43,3,0.598,21.8,Yes,5.5,1,50.59,54.7,60.78,High,1
STU6054,22.9,Female,29241.0,Low,Yes,No,3,0.99,Engineering,1,3.52,79.9,0,3.98,1,-1.747,35.5,Yes,7.4,1,14.58,62.11,49.82,High,0
STU6055,21.8,Female,44167.0,Middle,No,Yes,2,0.654,CS,2,3.99,78.9,0,6.99,2,-0.876,40.5,Yes,5.6,2,13.93,78.37,35.9,Moderate,0
STU6056,24.3,Female,90920.0,Upper-Middle,Yes,No,2,0.842,Engineering,4,1.49,87.4,0,3.75,1,0.18,16.0,Yes,4.5,1,32.63,64.58,46.46,High,0
STU6057,21.2,Male,35660.0,Middle,Yes,No,4,0.974,Science,1,1.46,67.2,1,2.73,1,-0.244,19.4,No,4.9,0,38.99,48.8,55.01,High,1
STU6058,23.3,Male,54422.0,Middle,Yes,No,1,0.929,Business,1,1.44,75.4,0,3.67,2,0.195,32.6,No,7.4,0,40.48,58.13,59.55,High,1
STU6059,26.8,Male,25000.0,Low,No,No,2,0.7,Business,1,3.28,85.4,0,5.1,2,-1.008,28.0,Yes,3.5,1,19.08,71.1,34.72,Moderate,0
STU6060,22.3,Male,99486.0,Upper-Middle,Yes,Yes,2,0.821,Arts,2,1.82,80.0,0,4.63,2,0.242,25.6,Yes,5.8,2,35.3,65.78,50.17,High,0
STU6061,21.1,Male,42762.0,Middle,No,Yes,1,0.657,Engineering,2,1.53,70.4,1,5.35,1,0.853,41.1,Yes,5.9,2,37.33,64.99,48.07,High,0
STU6062,22.6,Male,28861.0,Low,No,No,1,0.691,Arts,1,1.2,84.9,0,6.4,3,1.651,32.2,Yes,7.3,1,43.78,78.08,52.87,High,1
STU6063,20.2,Female,26935.0,Low,Yes,No,2,0.995,CS,1,1.41,88.8,0,6.35,1,1.419,10.5,No,5.7,0,33.01,79.76,50.39,High,0
STU6064,26.3,Female,25000.0,Low,No,No,0,0.7,Science,3,3.65,74.0,1,2.96,2,-2.332,20.4,Yes,3.8,1,18.8,53.48,38.0,Moderate,0
STU6065,21.4,Female,25000.0,Low,No,No,2,0.7,Science,4,4.0,89.7,0,4.97,0,-1.786,10.1,Yes,5.8,1,3.09,72.52,33.86,Moderate,0
STU6066,20.4,Female,93551.0,Upper-Middle,No,Yes,2,0.535,Business,3,1.34,77.2,0,1.73,2,-0.569,27.8,No,6.8,1,40.94,48.23,51.84,High,1
STU6067,19.2,Male,25000.0,Low,No,Yes,4,0.7,CS,1,2.66,79.1,0,5.42,4,-0.246,14.1,Yes,5.8,2,34.67,69.73,46.91,High,1
STU6068,23.4,Female,25000.0,Low,Yes,Yes,2,1.0,Science,3,0.75,77.7,0,1.99,4,0.136,8.9,Yes,7.5,2,54.19,49.93,67.94,Critical,1
STU6069,22.9,Male,25000.0,Low,No,No,2,0.7,Science,1,2.38,90.1,0,1.99,1,-1.494,5.3,Yes,3.1,1,22.92,56.13,37.5,Moderate,0
STU6070,19.9,Male,25000.0,Low,Yes,No,2,1.0,Science,2,3.5,80.7,0,3.75,2,-1.83,53.8,Yes,5.2,1,18.29,61.23,46.13,High,1
STU6071,22.3,Female,29740.5,Low,Yes,No,1,0.989,Engineering,1,3.05,88.2,0,4.0,1,-1.268,13.6,Yes,5.5,1,16.79,66.37,45.29,High,0
STU6072,17.7,Male,57145.0,Middle,Yes,No,3,0.923,CS,3,2.68,78.1,0,2.78,1,-1.442,26.2,Yes,6.9,1,23.52,54.53,51.94,High,0
STU6073,21.4,Male,25000.0,Low,No,Yes,2,0.7,CS,1,1.74,84.9,0,3.31,2,-0.266,30.7,Yes,7.1,2,34.63,60.88,51.47,High,0
STU6074,22.0,Male,25000.0,Low,Yes,Yes,2,1.0,Engineering,4,0.13,73.3,1,2.91,3,1.166,31.4,Yes,5.5,2,57.96,52.85,64.01,High,1
STU6075,24.8,Female,35423.0,Middle,No,No,2,0.675,Engineering,1,3.43,90.0,0,4.19,5,-1.564,37.5,Yes,4.9,1,27.45,68.33,41.48,Moderate,1
STU6076,19.3,Female,28754.0,Low,Yes,No,2,0.991,CS,4,0.7,79.5,0,5.2,3,1.616,29.4,Yes,5.8,1,50.4,68.7,59.18,High,1
STU6077,18.2,Male,54265.0,Middle,No,Yes,2,0.63,Science,2,4.0,92.0,0,4.02,1,-2.209,24.6,Yes,3.4,2,6.15,68.38,28.3,Moderate,0
STU6078,19.0,Female,29740.5,Low,No,No,1,0.689,Business,3,2.14,66.6,1,4.0,0,-0.358,32.6,Yes,5.5,1,28.62,55.57,45.64,High,0
STU6079,18.1,Male,25436.0,Low,Yes,Yes,2,0.999,CS,4,2.93,82.8,0,5.99,2,-0.262,32.5,Yes,6.5,2,23.36,74.75,49.36,High,0
STU6080,23.9,Male,27181.0,Low,Yes,No,3,0.995,Arts,2,2.07,100.0,0,5.32,1,0.3,30.6,Yes,6.1,1,23.05,79.62,47.43,High,1
STU6081,24.4,Male,31364.0,Middle,Yes,No,2,0.985,Business,4,3.42,88.0,0,2.98,4,-2.093,37.7,Yes,4.3,1,24.4,60.59,46.12,High,1
STU6082,21.7,Female,25000.0,Low,Yes,Yes,2,1.0,Science,3,3.97,83.6,0,2.84,0,-2.705,22.5,Yes,4.1,2,5.22,57.61,38.7,Moderate,0
STU6083,23.7,Male,25000.0,Low,No,No,2,0.7,Business,2,2.42,72.2,1,3.47,2,-0.874,27.6,Yes,4.1,1,31.64,55.42,43.59,Moderate,0
STU6084,21.3,Female,25000.0,Low,No,Yes,3,0.7,Business,1,1.25,76.0,0,5.27,4,1.097,14.1,Yes,4.2,2,49.7,67.34,49.28,High,1
STU6085,20.8,Male,25000.0,Low,No,No,1,0.7,Business,1,1.73,88.3,0,0.63,1,-1.449,27.1,Yes,5.8,1,29.96,47.66,48.34,High,0
STU6086,20.3,Male,45667.0,Middle,No,Yes,1,0.65,CS,2,3.2,79.3,0,5.7,1,-0.661,22.3,Yes,7.7,2,17.96,71.39,43.73,Moderate,0
STU6087,20.3,Female,49521.0,Middle,No,No,1,0.641,Business,3,2.39,80.3,0,3.53,2,-0.818,42.7,Yes,7.9,1,29.51,59.8,50.4,High,0
STU6088,17.6,Male,25000.0,Low,No,Yes,3,0.7,Engineering,2,1.71,73.3,1,2.41,0,-0.637,12.5,Yes,3.8,2,30.91,50.07,43.35,Moderate,0
STU6089,21.6,Male,64841.0,Upper-Middle,Yes,No,2,0.904,Arts,4,3.99,85.2,0,4.18,2,-2.128,24.3,No,6.1,0,12.04,65.87,43.27,Moderate,0
STU6090,20.9,Male,29225.0,Low,No,Yes,4,0.69,Business,1,2.97,82.8,0,4.37,1,-1.023,23.7,Yes,6.0,2,19.21,65.73,41.62,Moderate,0
STU6091,22.6,Female,25000.0,Low,No,No,3,0.7,Business,4,0.77,87.7,0,5.13,2,1.515,38.0,Yes,5.9,1,43.49,72.41,50.28,High,0
STU6092,21.2,Female,25000.0,Low,No,Yes,0,0.7,CS,1,3.62,91.9,0,5.49,1,-1.175,14.7,Yes,3.7,2,9.98,76.52,30.76,Moderate,0
STU6093,20.6,Male,61757.0,Upper-Middle,No,No,3,0.612,Business,1,1.59,85.6,0,4.45,0,0.392,30.0,Yes,4.2,1,28.42,67.58,38.97,Moderate,0
STU6094,19.1,Male,25000.0,Low,No,No,0,0.7,Engineering,3,2.93,72.6,1,4.66,2,-0.854,30.9,Yes,6.1,1,26.42,62.25,45.48,High,0
STU6095,21.2,Male,25000.0,Low,No,Yes,1,0.7,Arts,3,1.44,69.9,1,4.08,2,0.377,41.1,No,4.8,1,42.13,57.67,49.2,High,0
STU6096,22.6,Male,25000.0,Low,No,No,1,0.7,Engineering,3,0.95,87.8,0,4.86,2,1.215,19.7,Yes,5.7,1,41.66,70.96,49.27,High,0
STU6097,18.5,Female,25000.0,Low,No,No,2,0.7,Arts,4,2.05,83.0,0,3.21,2,-0.62,14.3,Yes,3.7,1,32.1,59.37,42.18,Moderate,1
STU6098,21.2,Female,37905.0,Middle,No,No,2,0.669,Arts,4,1.38,96.0,0,3.49,1,0.175,35.7,Yes,4.6,1,31.15,67.43,42.23,Moderate,0
STU6099,21.5,Female,25000.0,Low,No,No,2,0.7,CS,1,3.69,82.2,0,1.96,1,-2.817,13.3,No,3.1,0,12.19,52.01,33.82,Moderate,0
STU6100,19.4,Male,25000.0,Low,No,No,2,0.7,Business,2,3.59,68.2,1,6.15,1,-0.851,23.7,Yes,6.0,1,17.39,68.34,40.71,Moderate,0
STU6101,19.7,Female,25000.0,Low,Yes,No,3,1.0,CS,2,1.24,71.9,1,3.18,1,0.176,27.1,Yes,4.9,1,39.78,53.66,55.11,High,0
STU6102,21.5,Female,62687.0,Upper-Middle,No,No,1,0.61,CS,2,2.82,76.0,0,5.4,2,-0.415,37.4,Yes,6.0,1,26.5,68.07,42.59,Moderate,1
STU6103,18.5,Female,25000.0,Low,No,Yes,2,0.7,Arts,4,2.78,95.9,0,5.64,2,-0.268,11.5,Yes,4.8,2,20.93,79.35,37.47,Moderate,0
STU6104,21.8,Female,25000.0,Low,Yes,No,1,1.0,Engineering,2,2.04,91.4,0,1.99,0,-1.154,26.4,No,5.9,0,22.18,56.78,50.1,High,0
STU6105,19.0,Female,61479.0,Upper-Middle,Yes,Yes,2,0.912,Engineering,1,0.0,77.7,0,4.18,0,1.862,30.3,Yes,8.7,2,46.69,62.12,64.35,High,0
STU6106,23.3,Female,39995.0,Middle,Yes,No,1,0.964,Science,2,2.28,80.5,0,4.85,0,-0.12,19.7,Yes,4.6,1,23.05,67.25,44.91,Moderate,0
STU6107,26.1,Male,33106.0,Middle,No,Yes,2,0.681,CS,1,2.66,71.1,1,3.28,2,-1.199,25.7,Yes,6.4,2,29.57,53.81,48.38,High,0
STU6108,19.1,Female,25000.0,Low,Yes,No,3,1.0,Engineering,4,2.81,70.8,1,2.22,1,-1.821,40.7,Yes,4.3,1,24.41,47.76,48.35,High,0
STU6109,22.2,Male,30282.0,Middle,No,No,2,0.687,Engineering,4,3.5,91.0,0,5.93,2,-0.859,23.9,No,5.3,0,15.2,78.52,36.29,Moderate,0
STU6110,19.4,Female,25000.0,Low,No,No,2,0.7,Business,1,2.71,89.5,0,4.84,1,-0.554,25.6,Yes,6.4,1,19.8,71.7,42.16,Moderate,0
STU6111,23.3,Female,25000.0,Low,Yes,Yes,1,1.0,Science,3,1.75,79.8,0,4.05,0,0.054,40.6,Yes,6.0,2,28.56,62.45,52.06,High,1
STU6112,18.2,Female,25000.0,Low,Yes,No,1,1.0,Engineering,1,1.52,96.7,0,2.64,1,-0.344,27.4,Yes,6.7,1,29.54,63.05,54.11,High,0
STU6113,22.1,Male,47594.0,Middle,No,Yes,1,0.646,CS,1,0.19,85.5,0,2.68,1,1.004,46.1,Yes,7.2,2,46.2,57.67,55.75,High,0
STU6114,19.1,Male,28674.0,Low,No,No,3,0.691,Engineering,3,3.15,83.7,0,4.22,1,-1.27,10.3,Yes,6.7,1,17.14,65.35,42.62,Moderate,0
STU6115,20.5,Male,35908.0,Middle,Yes,No,0,0.974,CS,3,0.56,83.7,0,3.4,1,0.954,26.7,Yes,7.2,1,43.04,60.78,60.58,High,0
STU6116,18.7,Female,32565.0,Middle,No,No,2,0.682,Business,1,1.98,73.5,1,4.28,3,-0.074,39.3,Yes,5.9,1,39.4,60.58,50.06,High,0
STU6117,22.8,Female,38737.0,Middle,No,No,2,0.667,Engineering,2,0.96,89.6,0,4.48,2,1.036,21.4,No,4.2,0,41.02,69.74,44.79,Moderate,0
STU6118,19.2,Female,25519.0,Low,No,No,2,0.699,Business,4,2.4,89.6,0,3.41,1,-0.881,27.2,Yes,6.9,1,22.87,63.79,45.81,High,0
STU6119,22.2,Male,25000.0,Low,Yes,No,1,1.0,Science,2,0.89,83.9,0,6.2,2,1.872,45.2,Yes,4.8,1,43.43,76.47,52.9,High,1
STU6120,20.2,Female,25000.0,Low,No,No,3,0.7,Engineering,1,0.27,73.1,1,3.02,1,1.075,20.7,Yes,6.7,1,49.12,53.37,57.39,High,1
STU6121,20.7,Female,25000.0,Low,No,No,1,0.7,Engineering,3,2.41,90.7,0,2.77,0,-1.176,35.8,Yes,3.2,1,18.69,60.77,35.36,Moderate,0
STU6122,21.3,Male,25000.0,Low,Yes,No,0,1.0,Arts,1,1.62,67.6,1,4.55,2,0.407,39.0,Yes,4.9,1,41.02,59.13,54.79,High,0
STU6123,19.3,Female,25000.0,Low,Yes,No,2,1.0,Business,4,1.86,75.8,0,4.63,0,0.202,30.9,Yes,4.3,1,28.66,63.68,47.66,High,0
STU6124,21.5,Female,25000.0,Low,Yes,No,2,1.0,CS,1,2.77,86.6,0,2.7,4,-1.567,30.5,Yes,6.2,1,31.32,58.33,54.28,High,0
STU6125,24.4,Female,25000.0,Low,No,Yes,0,0.7,CS,4,0.68,78.7,0,3.55,3,0.901,17.7,Yes,4.5,2,50.84,59.12,51.72,High,0
STU6126,19.3,Female,55564.0,Middle,Yes,Yes,1,0.927,Engineering,4,2.98,74.1,1,2.0,2,-2.089,38.8,Yes,5.5,2,25.47,48.19,50.25,High,1
STU6127,23.6,Male,34013.0,Middle,Yes,No,4,0.978,Engineering,1,3.0,93.1,0,3.27,2,-1.543,14.9,Yes,5.2,1,19.57,64.76,45.67,High,0
STU6128,24.3,Female,25000.0,Low,No,No,1,0.7,Arts,3,1.64,91.1,0,5.04,3,0.605,34.7,Yes,7.3,1,37.52,73.61,51.22,High,0
STU6129,19.2,Female,116186.0,Upper-Middle,No,Yes,3,0.481,Arts,1,3.16,90.5,0,2.32,0,-2.127,23.8,Yes,6.3,2,11.25,58.17,36.14,Moderate,0
STU6130,17.8,Female,25000.0,Low,Yes,Yes,1,1.0,Science,2,1.97,84.7,0,2.58,1,-0.821,25.3,Yes,6.0,2,28.64,56.72,52.95,High,0
STU6131,21.7,Female,53389.0,Middle,No,No,3,0.632,Science,1,2.5,82.3,0,2.92,4,-1.199,27.6,No,5.5,0,35.31,57.41,46.9,High,0
STU6132,19.8,Female,27809.0,Low,No,Yes,4,0.693,Engineering,2,3.98,95.9,0,5.48,1,-1.539,36.0,Yes,4.1,2,5.18,78.46,29.41,Moderate,0
STU6133,25.1,Female,47621.0,Middle,No,No,0,0.646,Science,4,2.81,93.5,0,5.3,2,-0.449,48.7,Yes,3.9,1,21.35,76.26,34.77,Moderate,0
STU6134,21.1,Female,31741.0,Middle,Yes,No,2,0.984,Science,2,1.6,81.3,0,1.27,1,-1.034,31.3,Yes,6.0,1,33.36,47.72,55.87,High,1
STU6135,19.2,Male,25000.0,Low,Yes,No,1,1.0,Business,2,3.97,100.0,0,1.68,1,-3.222,21.4,Yes,3.0,1,4.05,59.35,35.22,Moderate,0
STU6136,18.5,Male,31485.0,Middle,No,No,1,0.684,Arts,1,1.71,81.0,0,4.11,1,0.121,12.7,Yes,5.4,1,32.35,63.38,45.61,High,0
STU6137,23.4,Male,36364.0,Middle,No,Yes,3,0.673,Arts,1,0.88,85.1,0,1.91,2,-0.029,43.9,No,5.7,1,43.17,53.18,52.0,High,1
STU6138,19.7,Female,25000.0,Low,Yes,Yes,2,1.0,Science,2,3.99,93.1,0,5.57,1,-1.509,32.1,Yes,3.0,2,5.92,77.56,33.23,Moderate,0
STU6139,21.1,Female,95457.0,Upper-Middle,No,Yes,2,0.531,Science,2,3.59,85.0,0,1.14,1,-3.082,27.2,No,5.4,1,12.35,48.85,36.73,Moderate,0
STU6140,23.1,Male,35837.0,Middle,Yes,No,0,0.974,Business,3,1.4,79.9,0,3.02,2,-0.055,30.7,No,5.5,0,39.53,56.77,55.53,High,0
STU6141,19.9,Male,44498.0,Middle,Yes,No,3,0.953,CS,1,0.86,85.1,0,4.27,1,1.042,39.2,Yes,9.2,1,39.62,66.33,62.96,High,1
STU6142,20.9,Female,25000.0,Low,Yes,Yes,1,1.0,Engineering,3,1.79,82.0,0,5.92,1,0.847,25.1,Yes,5.5,2,31.25,73.96,50.16,High,0
STU6143,21.0,Female,44998.0,Middle,No,No,4,0.652,Business,4,2.45,65.0,1,3.99,3,-0.673,22.0,Yes,7.1,1,37.25,54.72,52.48,High,0
STU6144,22.5,Female,57165.0,Middle,Yes,Yes,2,0.923,Arts,1,1.93,90.0,0,4.41,3,0.034,14.3,Yes,6.3,2,34.95,69.55,52.76,High,0
STU6145,22.3,Male,34618.0,Middle,Yes,No,2,0.977,CS,2,1.61,77.0,0,4.23,2,0.274,17.0,Yes,6.0,1,38.3,62.05,55.55,High,0
STU6146,20.5,Male,29566.0,Low,No,Yes,1,0.689,Engineering,2,1.22,72.8,1,5.22,2,1.105,25.9,Yes,7.0,2,43.46,65.46,53.84,High,0
STU6147,21.1,Male,25000.0,Low,Yes,Yes,1,1.0,Arts,2,2.31,91.6,0,4.4,2,-0.35,42.9,Yes,2.9,2,26.92,70.3,42.47,Moderate,1
STU6148,20.2,Male,26115.0,Low,Yes,Yes,2,0.997,CS,2,3.16,85.0,0,4.96,1,-0.951,23.9,No,5.3,1,16.65,70.12,44.33,Moderate,0
STU6149,17.7,Male,25000.0,Low,Yes,Yes,2,1.0,Arts,3,0.0,87.4,0,4.98,1,2.218,33.1,No,6.0,1,47.53,71.43,58.3,High,1
STU6150,21.6,Male,29740.5,Low,No,No,2,0.689,CS,4,1.78,81.0,0,4.0,0,0.002,43.5,Yes,5.5,1,27.9,62.77,44.27,Moderate,0
STU6151,25.2,Male,25000.0,Low,Yes,No,0,1.0,CS,3,1.41,83.8,0,1.17,2,-0.889,34.6,Yes,5.4,1,38.26,48.41,56.54,High,0
STU6152,19.1,Male,41722.0,Middle,No,Yes,1,0.66,Arts,3,1.44,79.6,0,2.02,1,-0.54,53.7,Yes,5.7,2,35.47,51.05,48.98,High,0
STU6153,19.3,Female,25000.0,Low,Yes,No,3,1.0,Engineering,1,0.0,75.1,0,4.88,0,2.174,30.8,Yes,5.2,1,47.47,64.72,57.28,High,1
STU6154,19.1,Male,25402.0,Low,Yes,Yes,2,0.999,Arts,2,3.32,87.5,0,6.55,1,-0.402,28.1,Yes,3.9,2,14.3,80.22,38.42,Moderate,0
STU6155,22.6,Male,43029.0,Middle,No,No,4,0.657,Arts,3,3.58,83.9,0,4.42,5,-1.611,25.4,No,4.1,0,27.78,66.56,39.52,Moderate,0
STU6156,22.0,Female,25000.0,Low,No,Yes,2,0.7,Engineering,4,2.7,95.8,0,3.66,3,-1.07,53.9,Yes,4.9,2,25.51,68.28,41.21,Moderate,0
STU6157,20.7,Female,43929.0,Middle,Yes,Yes,3,0.955,Science,1,1.22,64.1,1,5.28,2,1.132,44.6,Yes,6.2,2,46.07,61.45,58.81,High,0
STU6158,19.0,Female,41431.0,Middle,No,Yes,2,0.661,Engineering,4,0.69,91.4,0,5.72,1,1.858,12.5,Yes,5.7,2,39.43,77.55,46.61,High,0
STU6159,21.2,Female,25271.0,Low,Yes,No,2,0.999,CS,3,1.49,78.9,0,4.88,1,0.684,55.3,Yes,5.9,1,35.18,66.62,53.81,High,1
STU6160,17.6,Female,59699.0,Middle,No,No,1,0.617,Engineering,3,2.29,78.1,0,3.95,3,-0.531,36.0,Yes,5.1,1,34.92,61.04,44.9,Moderate,0
STU6161,21.3,Female,31153.0,Middle,No,Yes,1,0.685,CS,1,2.26,86.7,0,4.06,2,-0.452,31.5,No,4.0,1,28.89,65.96,40.36,Moderate,0
STU6162,22.9,Female,57605.0,Middle,Yes,Yes,3,0.922,Science,2,3.08,74.9,1,4.34,2,-1.147,36.2,Yes,4.9,2,24.23,61.61,46.14,High,0
STU6163,18.2,Female,87210.0,Upper-Middle,No,Yes,1,0.551,CS,1,3.96,78.4,0,5.72,4,-1.412,18.5,Yes,4.0,2,21.88,71.05,34.11,Moderate,0
STU6164,17.6,Female,29740.5,Low,No,No,1,0.689,Business,3,3.98,86.8,0,4.0,2,-2.198,32.4,Yes,5.5,1,11.66,65.67,37.34,Moderate,0
STU6165,24.5,Male,43782.0,Middle,Yes,Yes,3,0.955,Engineering,1,0.8,77.7,0,4.56,3,1.231,26.3,No,5.5,1,49.94,64.24,58.19,High,0
STU6166,19.7,Female,25000.0,Low,Yes,Yes,3,1.0,Business,1,2.52,76.4,0,5.24,1,-0.186,25.7,Yes,5.0,2,25.63,67.38,47.64,High,0
STU6167,23.5,Female,25000.0,Low,No,No,2,0.7,Science,3,2.18,76.3,0,3.94,2,-0.425,41.5,Yes,7.7,1,32.81,60.09,52.36,High,0
STU6168,20.7,Female,26442.0,Low,Yes,Yes,1,0.997,Science,1,1.65,84.8,0,4.34,4,0.283,26.8,Yes,6.7,2,43.06,66.56,58.93,High,1
STU6169,20.6,Male,25000.0,Low,No,No,2,0.7,Engineering,2,2.49,72.4,1,6.55,5,0.428,31.2,Yes,6.4,1,42.13,72.67,50.95,High,1
STU6170,22.0,Male,25000.0,Low,No,Yes,2,0.7,CS,1,4.0,88.0,0,3.17,2,-2.588,33.9,No,3.7,1,11.1,61.65,33.44,Moderate,0
STU6171,19.1,Female,42398.0,Middle,No,Yes,2,0.658,Science,1,4.0,98.9,0,3.26,1,-2.548,41.3,Yes,7.3,2,4.08,67.6,37.9,Moderate,0
STU6172,21.3,Male,25000.0,Low,No,No,1,0.7,Business,3,2.17,82.0,0,2.88,0,-0.887,45.2,Yes,5.8,1,23.7,57.04,44.42,Moderate,0
STU6173,20.2,Female,45538.0,Middle,Yes,No,1,0.951,Engineering,3,3.23,85.5,0,4.41,1,-1.266,30.2,Yes,4.9,1,15.8,67.3,42.5,Moderate,0
STU6174,18.1,Female,35584.0,Middle,No,Yes,2,0.675,Arts,1,2.75,84.1,0,4.49,3,-0.75,25.5,Yes,4.1,2,28.52,67.05,40.1,Moderate,0
STU6175,21.7,Female,90282.0,Upper-Middle,Yes,Yes,1,0.843,Business,3,2.26,74.5,1,1.51,1,-1.587,52.8,Yes,4.3,2,28.8,45.66,47.28,High,0
STU6176,20.4,Female,40725.0,Middle,No,No,2,0.662,Science,3,3.28,84.5,0,5.25,2,-0.941,5.0,No,5.0,0,19.35,71.48,37.76,Moderate,0
STU6177,20.7,Female,29740.5,Low,Yes,Yes,0,0.989,Business,4,2.94,83.8,0,4.0,1,-1.158,40.4,Yes,5.5,2,19.21,64.17,46.59,High,0
STU6178,18.3,Female,37840.0,Middle,Yes,No,1,0.969,Business,4,3.02,96.2,0,4.59,2,-0.975,28.3,Yes,5.6,1,18.44,73.66,44.71,Moderate,0
STU6179,24.5,Female,35841.0,Middle,Yes,No,1,0.974,Business,1,1.03,84.0,0,4.17,2,0.827,36.8,Yes,5.2,1,42.0,65.22,54.5,High,0
STU6180,22.9,Female,59805.0,Middle,Yes,No,3,0.916,Science,2,3.93,91.9,0,0.5,1,-3.707,30.5,Yes,6.7,1,6.88,48.73,45.51,High,0
STU6181,23.1,Female,44413.0,Middle,Yes,No,1,0.953,CS,4,0.96,85.4,0,0.92,2,-0.55,45.4,Yes,5.2,1,42.28,47.82,56.8,High,0
STU6182,20.3,Female,33726.0,Middle,No,No,3,0.679,Business,3,2.57,77.9,0,2.54,1,-1.439,35.0,Yes,2.2,1,24.68,53.09,35.99,Moderate,0
STU6183,17.2,Female,33637.0,Middle,No,Yes,0,0.679,Business,3,1.09,72.5,1,5.53,2,1.373,12.9,Yes,4.9,2,44.85,67.04,48.71,High,1
STU6184,25.3,Male,41066.0,Middle,No,No,2,0.661,Science,4,1.35,84.5,0,1.56,2,-0.655,12.4,Yes,3.5,1,38.65,50.94,44.79,Moderate,1
STU6185,20.9,Male,25000.0,Low,Yes,Yes,1,1.0,Engineering,1,1.52,88.1,0,5.45,0,0.908,27.4,Yes,4.4,2,28.37,74.4,46.19,High,0
STU6186,19.4,Male,25000.0,Low,Yes,No,2,1.0,Arts,4,3.98,81.3,0,1.7,4,-3.223,37.3,Yes,3.8,1,20.81,50.12,45.31,High,1
STU6187,21.9,Male,69930.0,Upper-Middle,No,No,2,0.592,Science,4,0.29,76.9,0,1.16,1,0.227,45.7,Yes,9.3,1,47.78,44.91,62.47,High,1
STU6188,23.6,Female,91003.0,Upper-Middle,Yes,No,1,0.842,Science,3,3.74,93.3,0,4.39,1,-1.785,22.0,Yes,4.9,1,8.36,71.09,36.77,Moderate,0
STU6189,20.9,Male,25000.0,Low,No,No,3,0.7,Science,3,1.63,78.5,0,3.95,3,0.129,5.0,Yes,6.8,1,41.4,61.24,53.37,High,1
STU6190,23.8,Female,25000.0,Low,Yes,No,2,1.0,Arts,4,2.03,72.8,1,1.71,1,-1.268,35.2,Yes,4.9,1,31.61,45.92,53.01,High,0
STU6191,23.4,Male,59013.0,Middle,No,Yes,2,0.618,CS,4,0.54,81.5,0,2.44,0,0.547,30.5,Yes,5.1,2,40.15,54.34,48.02,High,1
STU6192,18.6,Male,40950.0,Middle,Yes,No,2,0.962,Business,3,2.91,82.6,0,4.4,2,-0.95,31.7,Yes,4.6,1,23.62,65.8,45.32,High,1
STU6193,19.5,Male,44616.0,Middle,Yes,No,2,0.953,Business,4,1.54,76.1,0,3.52,3,0.028,16.8,No,4.2,0,43.02,57.65,53.12,High,0
STU6194,23.1,Female,50917.0,Middle,No,Yes,1,0.638,Science,2,1.82,81.3,0,4.81,3,0.323,44.3,Yes,4.3,2,38.66,67.43,43.86,Moderate,0
